cluster_id,k,alpha,beta,gamma,total_greedy_score,final_step_score,selected_verifiers,selected_param_counts_GB
2,10,1.0,1.0,0.25,1.6150021241883172,-0.23521569305863532,"QwenPRM_min_scores, GPM_scores, GRMGemma_scores, EurusPRMStage2_max_scores, EurusPRMStage1_min_scores, QwenPRM_max_scores, EurusPRMStage1_max_scores, EurusPRMStage2_avg_scores, QwenPRM_avg_scores, InternLM2Reward7B_scores","7.0, 8.0, 2.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0"
2,10,1.0,1.0,0.5,-0.1176883137645428,-0.4539656930586353,"GRMGemma_scores, GPM_scores, QwenPRM_avg_scores, EurusPRMStage1_min_scores, EurusPRMStage2_max_scores, EurusPRMStage1_max_scores, QwenPRM_max_scores, EurusPRMStage2_avg_scores, QwenPRM_min_scores, InternLM2Reward7B_scores","2.0, 8.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0"
2,10,1.0,1.0,1.0,-4.058921410785546,-0.8140639289629161,"GRMGemma_scores, GPM_scores, QwenPRM_avg_scores, EurusPRMStage1_min_scores, EurusPRMStage2_max_scores, EurusPRMStage1_max_scores, QwenPRM_max_scores, GRMLlama32_scores, EurusPRMStage2_avg_scores, QwenPRM_min_scores","2.0, 8.0, 7.0, 7.0, 7.0, 7.0, 7.0, 3.0, 7.0, 7.0"
2,15,1.0,0.25,0.25,4.79203638809517,0.17451552649700552,"QwenPRM_min_scores, GRMGemma_scores, EurusPRMStage1_max_scores, QwenPRM_max_scores, EurusPRMStage1_min_scores, EurusPRMStage2_max_scores, QwenPRM_avg_scores, EurusPRMStage2_avg_scores, InternLM2Reward7B_scores, EurusPRMStage1_avg_scores, GRMLlama32_scores, Skyworks_scores, GRM_scores, EurusPRMStage2_min_scores, QRM_scores","7.0, 2.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 3.0, 8.0, 8.0, 7.0, 8.0"
2,15,1.0,0.25,0.5,1.8246007225771665,-0.07548447350299448,"GRMGemma_scores, EurusPRMStage1_max_scores, QwenPRM_min_scores, GRMLlama32_scores, QwenPRM_max_scores, EurusPRMStage1_min_scores, EurusPRMStage2_max_scores, QwenPRM_avg_scores, EurusPRMStage2_avg_scores, InternLM2Reward7B_scores, EurusPRMStage1_avg_scores, EurusPRMStage2_min_scores, Skyworks_scores, GRM_scores, QRM_scores","2.0, 7.0, 7.0, 3.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 8.0, 8.0, 8.0"
2,15,1.0,0.25,1.0,-4.369598987207699,-0.5754844735029945,"GRMGemma_scores, GRMLlama32_scores, EurusPRMStage1_max_scores, QwenPRM_min_scores, QwenPRM_max_scores, EurusPRMStage1_min_scores, EurusPRMStage2_max_scores, QwenPRM_avg_scores, EurusPRMStage2_avg_scores, InternLM2Reward7B_scores, EurusPRMStage1_avg_scores, EurusPRMStage2_min_scores, Skyworks_scores, GRM_scores, QRM_scores","2.0, 3.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 8.0, 8.0, 8.0"
2,15,1.0,0.5,0.25,2.863064976262801,-0.008223819808469202,"QwenPRM_min_scores, GRMGemma_scores, EurusPRMStage1_max_scores, QwenPRM_max_scores, EurusPRMStage2_max_scores, EurusPRMStage1_min_scores, EurusPRMStage2_avg_scores, QwenPRM_avg_scores, InternLM2Reward7B_scores, GPM_scores, EurusPRMStage1_avg_scores, GRMLlama32_scores, EurusPRMStage2_min_scores, GRM_scores, Skyworks_scores","7.0, 2.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 8.0, 7.0, 3.0, 7.0, 8.0, 8.0"
2,15,1.0,0.5,0.5,0.022762636257908087,-0.2582238198084692,"GRMGemma_scores, EurusPRMStage1_max_scores, QwenPRM_min_scores, QwenPRM_max_scores, EurusPRMStage2_max_scores, EurusPRMStage1_min_scores, EurusPRMStage2_avg_scores, GRMLlama32_scores, QwenPRM_avg_scores, InternLM2Reward7B_scores, EurusPRMStage1_avg_scores, GPM_scores, EurusPRMStage2_min_scores, GRM_scores, Skyworks_scores","2.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 3.0, 7.0, 7.0, 7.0, 8.0, 7.0, 8.0, 8.0"
2,15,1.0,0.5,1.0,-6.165556354773208,-0.7582238198084692,"GRMGemma_scores, EurusPRMStage1_max_scores, QwenPRM_min_scores, GRMLlama32_scores, QwenPRM_max_scores, EurusPRMStage2_max_scores, EurusPRMStage1_min_scores, EurusPRMStage2_avg_scores, QwenPRM_avg_scores, InternLM2Reward7B_scores, EurusPRMStage1_avg_scores, EurusPRMStage2_min_scores, GPM_scores, GRM_scores, Skyworks_scores","2.0, 7.0, 7.0, 3.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 8.0, 8.0, 8.0"
2,15,1.0,1.0,0.25,-0.3247465351451999,-0.4472703560449054,"QwenPRM_min_scores, GPM_scores, GRMGemma_scores, EurusPRMStage2_max_scores, EurusPRMStage1_min_scores, QwenPRM_max_scores, EurusPRMStage1_max_scores, EurusPRMStage2_avg_scores, QwenPRM_avg_scores, InternLM2Reward7B_scores, EurusPRMStage1_avg_scores, EurusPRMStage2_min_scores, GRM_scores, GRMLlama32_scores, QRM_scores","7.0, 8.0, 2.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 8.0, 3.0, 8.0"
2,15,1.0,1.0,0.5,-3.08868697309806,-0.6972703560449054,"GRMGemma_scores, GPM_scores, QwenPRM_avg_scores, EurusPRMStage1_min_scores, EurusPRMStage2_max_scores, EurusPRMStage1_max_scores, QwenPRM_max_scores, EurusPRMStage2_avg_scores, QwenPRM_min_scores, InternLM2Reward7B_scores, GRMLlama32_scores, EurusPRMStage1_avg_scores, EurusPRMStage2_min_scores, GRM_scores, QRM_scores","2.0, 8.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 7.0, 3.0, 7.0, 7.0, 8.0, 8.0"
2,15,1.0,1.0,1.0,-9.287551599162581,-1.1972703560449054,"GRMGemma_scores, GPM_scores, QwenPRM_avg_scores, EurusPRMStage1_min_scores, EurusPRMStage2_max_scores, EurusPRMStage1_max_scores, QwenPRM_max_scores, GRMLlama32_scores, EurusPRMStage2_avg_scores, QwenPRM_min_scores, InternLM2Reward7B_scores, EurusPRMStage1_avg_scores, EurusPRMStage2_min_scores, GRM_scores, QRM_scores","2.0, 8.0, 7.0, 7.0, 7.0, 7.0, 7.0, 3.0, 7.0, 7.0, 7.0, 7.0, 7.0, 8.0, 8.0"
